time,value,n
2006-01-01,13,1
2006-01-08,11,1
2006-01-15,0,1
2006-01-22,0,1
2006-01-29,23,1
2006-02-05,0,1
2006-02-12,0,1
2006-02-19,12,1
2006-02-26,11,1
2006-03-05,0,1
2006-03-12,11,1
2006-03-19,22,2
2006-03-26,0,2
2006-04-02,33,2
2006-04-09,12,2
2006-04-16,62,2
2006-04-23,0,2
2006-04-30,11,2
2006-05-07,21,2
2006-05-14,21,2
2006-05-21,23,2
2006-05-28,10,2
2006-06-04,0,3
2006-06-11,23,3
2006-06-18,11,3
2006-06-25,23,3
2006-07-02,0,3
2006-07-09,12,3
2006-07-16,12,3
2006-07-23,12,3
2006-07-30,12,3
2006-08-06,10,3
2006-08-13,10,3
2006-08-20,19,4
2006-08-27,49,4
2006-09-03,20,4
2006-09-10,19,4
2006-09-17,19,4
2006-09-24,0,4
2006-10-01,10,4
2006-10-08,10,4
2006-10-15,10,4
2006-10-22,9,4
2006-10-29,18,4
2006-11-05,0,5
2006-11-12,9,5
2006-11-19,0,5
2006-11-26,0,5
2006-12-03,17,5
2006-12-10,27,5
2006-12-17,9,5
2006-12-24,0,5
2006-12-31,10,5
2007-01-07,16,5
2007-01-14,8,5
2007-01-21,0,6
2007-01-28,16,6
2007-02-04,15,6
2007-02-11,16,6
2007-02-18,8,6
2007-02-25,23,6
2007-03-04,0,6
2007-03-11,24,6
2007-03-18,22,6
2007-03-25,0,6
2007-04-01,34,6
2007-04-08,44,7
2007-04-15,8,7
2007-04-22,24,7
2007-04-29,30,7
2007-05-06,7,7
2007-05-13,7,7
2007-05-20,44,7
2007-05-27,28,7
2007-06-03,29,7
2007-06-10,21,7
2007-06-17,29,7
2007-06-24,14,8
2007-07-01,14,8
2007-07-08,15,8
2007-07-15,8,8
2007-07-22,0,8
2007-07-29,0,8
2007-08-05,0,8
2007-08-12,21,8
2007-08-19,21,8
2007-08-26,13,8
2007-09-02,41,8
2007-09-09,7,9
2007-09-16,7,9
2007-09-23,20,9
2007-09-30,20,9
2007-10-07,0,9
2007-10-14,19,9
2007-10-21,12,9
2007-10-28,6,9
2007-11-04,6,9
2007-11-11,26,9
2007-11-18,6,9
2007-11-25,30,10
2007-12-02,6,10
2007-12-09,18,10
2007-12-16,25,10
2007-12-23,0,10
2007-12-30,7,10
2008-01-06,17,10
2008-01-13,17,10
2008-01-20,11,10
2008-01-27,6,10
2008-02-03,18,10
2008-02-10,18,11
2008-02-17,12,11
2008-02-24,33,11
2008-03-02,28,11
2008-03-09,11,11
2008-03-16,17,11
2008-03-23,6,11
2008-03-30,6,11
2008-04-06,5,11
2008-04-13,28,11
2008-04-20,6,11
2008-04-27,25,12
2008-05-04,30,12
2008-05-11,24,12
2008-05-18,38,12
2008-05-25,100,12
2008-06-01,50,12
2008-06-08,47,12
2008-06-15,48,12
2008-06-22,51,12
2008-06-29,76,12
2008-07-06,24,12
2008-07-13,27.307692307692307,13
2008-07-20,42.07692307692308,13
2008-07-27,22.076923076923077,13
2008-08-03,26.307692307692307,13
2008-08-10,63.07692307692308,13
2008-08-17,41.07692307692308,13
2008-08-24,0,13
2008-08-31,29.384615384615383,13
2008-09-07,34.61538461538461,13
2008-09-14,34.69230769230769,13
2008-09-21,23.153846153846153,13
2008-09-28,32.642857142857146,14
2008-10-05,38.714285714285715,14
