time,value,n
2021-12-05,19.94736842105263,1
2021-12-06,44.083333333333336,1
2021-12-07,40.75,1
2021-12-08,39.625,1
2021-12-09,51,1
2021-12-10,47.666666666666664,1
2021-12-11,29.666666666666668,1
2021-12-12,5.2,1
