time,value,n
2006-01-01,18,1
2006-01-08,30,1
2006-01-15,22,1
2006-01-22,20,1
2006-01-29,22,1
2006-02-05,22,1
2006-02-12,26,1
2006-02-19,28,1
2006-02-26,26,1
2006-03-05,27,1
2006-03-12,19,1
2006-03-19,23,2
2006-03-26,21,2
2006-04-02,24,2
2006-04-09,29,2
2006-04-16,28.5,2
2006-04-23,24.5,2
2006-04-30,27.5,2
2006-05-07,26.5,2
2006-05-14,30.5,2
2006-05-21,28.5,2
2006-05-28,23,2
2006-06-04,31.333333333333332,3
2006-06-11,34.666666666666664,3
2006-06-18,31,3
2006-06-25,22.333333333333332,3
2006-07-02,26.666666666666668,3
2006-07-09,33.333333333333336,3
2006-07-16,31.666666666666668,3
2006-07-23,34,3
2006-07-30,29.666666666666668,3
2006-08-06,28.666666666666668,3
2006-08-13,32.333333333333336,3
2006-08-20,30.5,4
2006-08-27,27.5,4
2006-09-03,29.75,4
2006-09-10,29,4
2006-09-17,27.25,4
2006-09-24,29.25,4
2006-10-01,26.25,4
2006-10-08,31.75,4
2006-10-15,27.5,4
2006-10-22,24.5,4
2006-10-29,25,4
2006-11-05,26.4,5
2006-11-12,21,5
2006-11-19,26,5
2006-11-26,24.2,5
2006-12-03,28,5
2006-12-10,29.4,5
2006-12-17,24,5
2006-12-24,28.6,5
2006-12-31,26.2,5
2007-01-07,23.4,5
2007-01-14,22.2,5
2007-01-21,29,6
2007-01-28,25.333333333333332,6
2007-02-04,19.833333333333332,6
2007-02-11,25,6
2007-02-18,24.166666666666668,6
2007-02-25,25.666666666666668,6
2007-03-04,23.833333333333332,6
2007-03-11,24.333333333333332,6
2007-03-18,26.666666666666668,6
2007-03-25,24.5,6
2007-04-01,28.833333333333332,6
2007-04-08,29.142857142857142,7
2007-04-15,31,7
2007-04-22,29.571428571428573,7
2007-04-29,26.571428571428573,7
2007-05-06,24.571428571428573,7
2007-05-13,27.571428571428573,7
2007-05-20,24.857142857142858,7
2007-05-27,31.142857142857142,7
2007-06-03,31.714285714285715,7
2007-06-10,30,7
2007-06-17,31.714285714285715,7
2007-06-24,29.75,8
2007-07-01,30.125,8
2007-07-08,31.125,8
2007-07-15,32.625,8
2007-07-22,32.5,8
2007-07-29,33.5,8
2007-08-05,31.375,8
2007-08-12,31.875,8
2007-08-19,30.625,8
2007-08-26,27.5,8
2007-09-02,28,8
2007-09-09,31.555555555555557,9
2007-09-16,30,9
2007-09-23,28.555555555555557,9
2007-09-30,30.555555555555557,9
2007-10-07,30.77777777777778,9
2007-10-14,27.22222222222222,9
2007-10-21,23.444444444444443,9
2007-10-28,28.11111111111111,9
2007-11-04,24,9
2007-11-11,27.666666666666668,9
2007-11-18,26.666666666666668,9
2007-11-25,24.1,10
2007-12-02,24.7,10
