time,value,n
2026-08-06,0,1
2026-08-07,0.875,1
2026-08-08,0.5,1
2026-08-09,0,1
2026-08-10,0,1
2026-08-11,0,1
2026-08-12,15.5,1
2026-08-13,24.5,1
