time,value,n
2006-01-01,81,1
2006-01-08,52,1
2006-01-15,53,1
2006-01-22,57,1
2006-01-29,64,1
2006-02-05,58,1
2006-02-12,56,1
2006-02-19,56,1
2006-02-26,60,1
2006-03-05,56,1
2006-03-12,44,1
2006-03-19,44,2
2006-03-26,49,2
2006-04-02,52,2
2006-04-09,73,2
2006-04-16,54,2
2006-04-23,49,2
2006-04-30,46,2
2006-05-07,43,2
2006-05-14,54,2
2006-05-21,65,2
2006-05-28,49,2
2006-06-04,45,3
2006-06-11,37,3
2006-06-18,40,3
2006-06-25,51,3
2006-07-02,61,3
2006-07-09,58,3
2006-07-16,70,3
2006-07-23,79,3
2006-07-30,91,3
2006-08-06,64,3
2006-08-13,59,3
2006-08-20,45,4
2006-08-27,43,4
2006-09-03,41,4
2006-09-10,40,4
2006-09-17,45,4
2006-09-24,48,4
2006-10-01,52,4
2006-10-08,51,4
2006-10-15,55,4
2006-10-22,51,4
2006-10-29,58,4
2006-11-05,58,5
2006-11-12,53,5
2006-11-19,70,5
2006-11-26,60,5
2006-12-03,59,5
2006-12-10,53,5
2006-12-17,52,5
2006-12-24,81,5
2006-12-31,75,5
2007-01-07,52,5
2007-01-14,52,5
2007-01-21,55,6
2007-01-28,54,6
2007-02-04,59,6
2007-02-11,61,6
2007-02-18,60,6
2007-02-25,56,6
2007-03-04,52,6
2007-03-11,45,6
2007-03-18,57,6
2007-03-25,47,6
2007-04-01,53,6
2007-04-08,49,7
2007-04-15,40,7
2007-04-22,40,7
2007-04-29,56,7
2007-05-06,41,7
2007-05-13,55,7
2007-05-20,51,7
2007-05-27,65,7
2007-06-03,46,7
2007-06-10,49,7
2007-06-17,45,7
2007-06-24,44,8
2007-07-01,66,8
2007-07-08,80,8
2007-07-15,68,8
2007-07-22,75,8
2007-07-29,86,8
2007-08-05,73,8
2007-08-12,62,8
2007-08-19,55,8
2007-08-26,44,8
2007-09-02,44,8
2007-09-09,42,9
2007-09-16,45,9
2007-09-23,46,9
2007-09-30,50,9
2007-10-07,57,9
2007-10-14,56,9
2007-10-21,51,9
2007-10-28,57,9
2007-11-04,49,9
2007-11-11,48,9
2007-11-18,56,9
2007-11-25,50,10
2007-12-02,50,10
2007-12-09,49,10
2007-12-16,48,10
2007-12-23,86,10
2007-12-30,76,10
2008-01-06,52,10
2008-01-13,55,10
2008-01-20,53,10
2008-01-27,58,10
2008-02-03,57,10
2008-02-10,59,11
2008-02-17,49,11
2008-02-24,54,11
2008-03-02,50,11
2008-03-09,50,11
2008-03-16,66,11
2008-03-23,63,11
2008-03-30,48,11
2008-04-06,49,11
2008-04-13,46,11
2008-04-20,42,11
2008-04-27,52,12
2008-05-04,33,12
2008-05-11,48,12
2008-05-18,50,12
2008-05-25,51,12
2008-06-01,44,12
2008-06-08,37,12
2008-06-15,38,12
2008-06-22,37,12
2008-06-29,56,12
2008-07-06,71,12
2008-07-13,69,13
2008-07-20,74,13
2008-07-27,81,13
2008-08-03,66,13
2008-08-10,71,13
2008-08-17,63,13
2008-08-24,41,13
2008-08-31,51,13
2008-09-07,52,13
2008-09-14,43,13
2008-09-21,46,13
2008-09-28,47,14
2008-10-05,49,14
2008-10-12,52,14
2008-10-19,52,14
2008-10-26,61,14
2008-11-02,61,14
2008-11-09,59,14
2008-11-16,51,14
2008-11-23,47,14
2008-11-30,47,14
2008-12-07,48,14
2008-12-14,46,15
2008-12-21,72,15
2008-12-28,82,15
2009-01-04,53,15
2009-01-11,52,15
2009-01-18,53,15
2009-01-25,52,15
2009-02-01,57,15
2009-02-08,59,15
2009-02-15,60,15
2009-02-22,58,15
2009-03-01,54,16
2009-03-08,46,16
2009-03-15,44,16
2009-03-22,49,16
2009-03-29,50,16
2009-04-05,54,16
2009-04-12,58,16
2009-04-19,45,16
2009-04-26,46,16
2009-05-03,42,16
2009-05-10,47,16
2009-05-17,51,17
2009-05-24,40,17
2009-05-31,51,17
2009-06-07,47,17
2009-06-14,43,17
2009-06-21,49,17
2009-06-28,60,17
2009-07-05,74,17
2009-07-12,86,17
2009-07-19,78,17
2009-07-26,64,17
2009-08-02,74,18
2009-08-09,60,18
2009-08-16,49,18
2009-08-23,49,18
2009-08-30,45,18
2009-09-06,46,18
2009-09-13,45,18
2009-09-20,50,18
2009-09-27,44,18
2009-10-04,52,18
2009-10-11,54,18
2009-10-18,52,19
2009-10-25,49,19
2009-11-01,60,19
2009-11-08,63,19
2009-11-15,73,19
2009-11-22,58,19
2009-11-29,53,19
2009-12-06,50,19
2009-12-13,59,19
2009-12-20,81,19
2009-12-27,100,19
2010-01-03,69.35,20
2010-01-10,60.3,20
2010-01-17,64.35,20
2010-01-24,68.35,20
2010-01-31,63.35,20
2010-02-07,59.35,20
2010-02-14,63.35,20
2010-02-21,50.3,20
2010-02-28,58.35,20
2010-03-07,58.3,20
2010-03-14,52.3,20
2010-03-21,56.57142857142857,21
2010-03-28,61.666666666666664,21
2010-04-04,69.76190476190476,21
2010-04-11,44.476190476190474,21
2010-04-18,39.38095238095238,21
2010-04-25,44.38095238095238,21
2010-05-02,50.476190476190474,21
2010-05-09,64.66666666666667,21
2010-05-16,41.476190476190474,21
2010-05-23,42.476190476190474,21
2010-05-30,45.476190476190474,21
2010-06-06,39.54545454545455,22
2010-06-13,41.68181818181818,22
2010-06-20,36.54545454545455,22
2010-06-27,44.68181818181818,22
2010-07-04,56.81818181818182,22
2010-07-11,59.95454545454545,22
2010-07-18,71.95454545454545,22
2010-07-25,75.0909090909091,22
2010-08-01,75.0909090909091,22
2010-08-08,67.95454545454545,22
2010-08-15,63.95454545454545,22
2010-08-22,54.04347826086956,23
2010-08-29,42.69565217391305,23
2010-09-05,44.869565217391305,23
2010-09-12,48.869565217391305,23
2010-09-19,49.869565217391305,23
2010-09-26,52.04347826086956,23
2010-10-03,47.869565217391305,23
2010-10-10,59.21739130434783,23
2010-10-17,59.21739130434783,23
2010-10-24,59.04347826086956,23
2010-10-31,59.04347826086956,23
2010-11-07,55.25,24
2010-11-14,58.25,24
2010-11-21,59.458333333333336,24
2010-11-28,51.25,24
2010-12-05,52.041666666666664,24
2010-12-12,42.833333333333336,24
2010-12-19,42.041666666666664,24
2010-12-26,80.66666666666667,24
2011-01-02,70.52173913043478,23
