time,value
2006-01-01,8.837114872821184
2006-01-02,8.81298349085782
2006-01-03,8.764667930590797
2006-01-04,8.6921681915207
2006-01-05,8.59548427343271
2006-01-06,8.474616177669919
2006-01-07,8.329563903200306
2006-01-08,8.160327449704765
2006-01-09,8.082057368786206
2006-01-10,8.09475365815896
2006-01-11,8.19841631993188
2006-01-12,8.393045353364156
2006-01-13,8.678640758918407
2006-01-14,9.05520253615096
2006-01-15,9.522730684904158
2006-01-16,9.606184317665317
2006-01-17,9.305563435374951
2006-01-18,8.62086803690924
2006-01-19,7.552098122824514
2006-01-20,6.099253692292614
2006-01-21,4.2623347453387925
2006-01-22,2.0413412822029713
2006-01-23,25.583749908228768
2006-01-24,0.6546874055639922
2006-01-25,1.4890269932978377
2006-01-26,3.3418109297485312
2006-01-27,6.213039216539501
2006-01-28,10.102711853787188
2006-01-29,15.010828842175675
2006-01-30,18.838625729421192
2006-01-31,21.586102516081162
2006-02-01,41.517394674813886
2006-02-02,23.858317194511987
2006-02-03,23.40127649590208
2006-02-04,21.88213710629106
2006-02-05,19.3008990233811
2006-02-06,16.91001817570246
2006-02-07,32.08988154657758
2006-02-08,12.699328187242159
2006-02-09,28.84907168861134
2006-02-10,9.250067137443589
2006-02-11,37.26925548681225
2006-02-12,6.5622350259502555
2006-02-13,5.592756813519074
2006-02-14,4.902537826276182
2006-02-15,4.4915780638459095
2006-02-16,4.359877527095712
2006-02-17,4.507436216236473
2006-02-18,4.934254131179003
2006-02-19,5.640331270277317
2006-02-20,6.063771500815367
2006-02-21,6.204574822520481
2006-02-22,6.06274123447798
2006-02-23,5.638270737902346
2006-02-24,4.931163331016562
2006-02-25,3.941419014876611
2006-02-26,2.6690377905591847
2006-02-27,1.7590155829087832
2006-02-28,1.211352393665905
2006-03-01,1.026048222021581
2006-03-02,1.1711237487293662
2006-03-03,1.646578974108012
2006-03-04,36.21160624177944
2006-03-05,3.58862851951954
2006-03-06,4.57566426180851
2006-03-07,5.413521123251205
2006-03-08,16.707180993079252
2006-03-09,6.6416982060482646
2006-03-10,7.032018426973636
2006-03-11,7.273159768836422
2006-03-12,7.365122230101633
2006-03-13,7.400684888354106
2006-03-14,7.379847744107427
2006-03-15,7.30261079617783
2006-03-16,7.168974046668472
2006-03-17,6.978937493701812
2006-03-18,6.732501138033189
2006-03-19,6.4296649795199565
2006-03-20,21.970064621657997
2006-03-21,5.1894073229941
2006-03-22,4.251985826634053
2006-03-23,3.1030358831936926
2006-03-24,1.7425574934783423
2006-03-25,0.17055065693119875
2006-03-26,-1.6129846266807757
2006-03-27,-2.913254619860549
2006-03-28,-3.7302593230150025
2006-03-29,-4.063998738545927
2006-03-30,-3.914472863409025
2006-03-31,-3.2816816989768007
2006-04-01,48.33428850839266
2006-04-02,-0.5208682030276091
2006-04-03,0.7869697731381216
2006-04-04,1.757888683314391
2006-04-05,2.3918885304721025
2006-04-06,2.688969312214775
2006-04-07,2.6491310282155895
2006-04-08,2.2723736791671185
2006-04-09,1.5586972658156133
2006-04-10,0.9653288109246785
2006-04-11,0.49226831620726363
2006-04-12,0.1395157795094284
2006-04-13,-0.09292879815473998
2006-04-14,-0.20506541661855415
2006-04-15,-0.19689407649540103
2006-04-16,-0.06841477741181556
2006-04-17,0.061714833325270835
2006-04-18,0.1934947535750673
2006-04-19,0.32692498447960694
2006-04-20,0.4620055268767196
2006-04-21,0.5987363804658239
2006-04-22,0.7371175451451042
2006-04-23,0.8771490200609524
2006-04-24,1.0510665800124719
2006-04-25,1.2588702259129843
2006-04-26,1.5005599569433103
2006-04-27,1.7761357725401288
2006-04-28,2.0855976732770016
2006-04-29,2.428945659094645
2006-04-30,2.8061797305245424
2006-05-01,3.202984966653238
2006-05-02,3.569338910181302
2006-05-03,3.9052415595352734
2006-05-04,4.210692916851796
2006-05-05,4.485692981011615
2006-05-06,4.730241752335998
2006-05-07,4.9443392303228215
2006-05-08,5.154798686442976
2006-05-09,5.361620119758186
2006-05-10,5.564803531159472
2006-05-11,5.764348920196805
2006-05-12,5.960256287238985
2006-05-13,6.15252563149607
2006-05-14,6.341156953320233
2006-05-15,6.429860432028013
2006-05-16,6.4186360672094915
2006-05-17,6.307483858568084
2006-05-18,6.096403806924545
2006-05-19,5.785395910475879
2006-05-20,5.374460171216112
2006-05-21,4.8635965882505126
2006-05-22,4.4495939507951014
2006-05-23,13.853685657608178
2006-05-24,3.9121715151749306
2006-05-25,3.788751715714574
2006-05-26,3.762192862978121
2006-05-27,3.832494955403531
2006-05-28,3.999657994382316
2006-05-29,4.06899840274972
2006-05-30,4.040516180200745
2006-05-31,3.9142113277379806
2006-06-01,3.690083845338984
2006-06-02,3.4035329908575904
2006-06-03,3.0545587660109343
2006-06-04,2.643161168999296
2006-06-05,2.254840803262733
2006-06-06,1.8895976685329205
2006-06-07,1.5474317652231968
2006-06-08,1.228343092197973
2006-06-09,0.9323316495289982
2006-06-10,0.6593974381433731
2006-06-11,0.4095404573835273
2006-06-12,0.19834775210205358
2006-06-13,0.02581932174809154
2006-06-14,-0.10804483386234587
2006-06-15,-0.2032447144782208
2006-06-16,-0.2597803201581417
2006-06-17,-0.2776516503639035
2006-06-18,-0.2568587060590459
2006-06-19,-0.3471986470695141
2006-06-20,-0.5486714721429764
2006-06-21,-0.8612771815812998
2006-06-22,-1.285015776187966
2006-06-23,-1.8198872550777352
2006-06-24,-2.4658916193059883
2006-06-25,-3.2230288675634884
2006-06-26,-3.48897276173965
2006-06-27,-3.263723302096035
2006-06-28,-2.5472804887267135
