time,value,n
2024-10-14,32.2,1
2024-10-15,29.458333333333332,1
2024-10-16,25.083333333333332,1
2024-10-17,19.375,1
2024-10-18,25.083333333333332,1
2024-10-19,16.166666666666668,1
2024-10-20,36.583333333333336,1
2024-10-21,0,1
