id,time,value
trend,2006-01-01,47.44278298799732
trend,2006-01-02,47.44352617171574
trend,2006-01-03,47.44426935543416
trend,2006-01-04,47.44501253915258
trend,2006-01-05,47.445755722871
trend,2006-01-06,47.44649890658942
trend,2006-01-07,47.44724209030784
trend,2006-01-08,47.44798527402626
trend,2006-01-09,47.448728457744686
trend,2006-01-10,47.4494716414631
trend,2006-01-11,47.450214825181526
trend,2006-01-12,47.45095800889994
trend,2006-01-13,47.451701192618366
trend,2006-01-14,47.45244437633679
trend,2006-01-15,47.453187560055206
trend,2006-01-16,47.45393074377363
trend,2006-01-17,47.454673927492045
trend,2006-01-18,47.45541711121047
trend,2006-01-19,47.456160294928885
trend,2006-01-20,47.45690347864731
trend,2006-01-21,47.45764666236573
trend,2006-01-22,47.458389846084145
trend,2006-01-23,47.45913302980257
trend,2006-01-24,47.459876213520985
trend,2006-01-25,47.46061939723941
trend,2006-01-26,47.461362580957825
trend,2006-01-27,47.46210576467625
trend,2006-01-28,47.46284894839468
trend,2006-01-29,47.46359213211309
trend,2006-01-30,47.46433531583152
trend,2006-01-31,47.46507849954993
trend,2006-02-01,47.46582168326836
trend,2006-02-02,47.46656486698678
trend,2006-02-03,47.4673080507052
trend,2006-02-04,47.46805123442362
trend,2006-02-05,47.46879441814204
trend,2006-02-06,47.46953760186046
trend,2006-02-07,47.47028078557888
trend,2006-02-08,47.4710239692973
trend,2006-02-09,47.471767153015726
trend,2006-02-10,47.47251033673414
trend,2006-02-11,47.473253520452566
trend,2006-02-12,47.47399670417098
trend,2006-02-13,47.474739887889406
trend,2006-02-14,47.47548307160782
trend,2006-02-15,47.476226255326246
trend,2006-02-16,47.476969439044666
trend,2006-02-17,47.477712622763086
trend,2006-02-18,47.478455806481506
trend,2006-02-19,47.479198990199926
trend,2006-02-20,47.479942173918346
trend,2006-02-21,47.48068535763677
trend,2006-02-22,47.481428541355186
trend,2006-02-23,47.48217172507361
trend,2006-02-24,47.482914908792026
trend,2006-02-25,47.48365809251045
trend,2006-02-26,47.484401276228866
trend,2006-02-27,47.48514445994729
trend,2006-02-28,47.48588764366571
trend,2006-03-01,47.48663082738413
trend,2006-03-02,47.48737401110255
trend,2006-03-03,47.48811719482097
trend,2006-03-04,47.48886037853939
trend,2006-03-05,47.48960356225782
trend,2006-03-06,47.49034674597623
trend,2006-03-07,47.49108992969466
trend,2006-03-08,47.49183311341307
trend,2006-03-09,47.4925762971315
trend,2006-03-10,47.49331948084991
trend,2006-03-11,47.49406266456834
trend,2006-03-12,47.49480584828676
trend,2006-03-13,47.49554903200518
trend,2006-03-14,47.4962922157236
