time,value,n
2021-10-13,43.94736842105263,1
2021-10-14,43.208333333333336,1
2021-10-15,45.041666666666664,1
2021-10-16,50.5,1
2021-10-17,49.458333333333336,1
2021-10-18,46.958333333333336,1
2021-10-19,41.416666666666664,1
2021-10-20,48.6,1
