id,time,value
trend,2006-01-01,8.320011592675575
trend,2006-01-02,8.319764168026046
trend,2006-01-03,8.319516743376516
trend,2006-01-04,8.319269318726988
trend,2006-01-05,8.31902189407746
trend,2006-01-06,8.31877446942793
trend,2006-01-07,8.318527044778401
trend,2006-01-08,8.318279620128873
trend,2006-01-09,8.318032195479343
trend,2006-01-10,8.317784770829814
trend,2006-01-11,8.317537346180286
trend,2006-01-12,8.317289921530756
trend,2006-01-13,8.317042496881228
trend,2006-01-14,8.3167950722317
trend,2006-01-15,8.316547647582171
trend,2006-01-16,8.316300222932641
trend,2006-01-17,8.316052798283112
trend,2006-01-18,8.315805373633584
trend,2006-01-19,8.315557948984054
trend,2006-01-20,8.315310524334524
trend,2006-01-21,8.315063099684998
trend,2006-01-22,8.314815675035469
trend,2006-01-23,8.314568250385939
trend,2006-01-24,8.314320825736411
trend,2006-01-25,8.314073401086882
trend,2006-01-26,8.313825976437352
trend,2006-01-27,8.313578551787822
trend,2006-01-28,8.313331127138294
trend,2006-01-29,8.313083702488766
trend,2006-01-30,8.312836277839237
trend,2006-01-31,8.312588853189709
trend,2006-02-01,8.31234142854018
trend,2006-02-02,8.31209400389065
trend,2006-02-03,8.311846579241122
trend,2006-02-04,8.311599154591592
trend,2006-02-05,8.311351729942063
trend,2006-02-06,8.311104305292536
trend,2006-02-07,8.310856880643007
trend,2006-02-08,8.310609455993477
trend,2006-02-09,8.310362031343947
trend,2006-02-10,8.31011460669442
trend,2006-02-11,8.30986718204489
trend,2006-02-12,8.30961975739536
trend,2006-02-13,8.309372332745832
trend,2006-02-14,8.309124908096305
trend,2006-02-15,8.308877483446775
trend,2006-02-16,8.308630058797247
trend,2006-02-17,8.308382634147717
trend,2006-02-18,8.308135209498188
trend,2006-02-19,8.307887784848658
trend,2006-02-20,8.30764036019913
trend,2006-02-21,8.3073929355496
trend,2006-02-22,8.307145510900073
trend,2006-02-23,8.306898086250545
trend,2006-02-24,8.306650661601015
trend,2006-02-25,8.306403236951486
trend,2006-02-26,8.306155812301958
trend,2006-02-27,8.305908387652428
trend,2006-02-28,8.305660963002898
trend,2006-03-01,8.30541353835337
trend,2006-03-02,8.305166113703843
trend,2006-03-03,8.304918689054313
trend,2006-03-04,8.304671264404783
trend,2006-03-05,8.304423839755255
trend,2006-03-06,8.304176415105726
trend,2006-03-07,8.303928990456196
trend,2006-03-08,8.303681565806668
trend,2006-03-09,8.30343414115714
trend,2006-03-10,8.30318671650761
trend,2006-03-11,8.302939291858083
trend,2006-03-12,8.302691867208553
trend,2006-03-13,8.302444442559024
trend,2006-03-14,8.302197017909494
trend,2006-03-15,8.301949593259966
trend,2006-03-16,8.301702168610436
trend,2006-03-17,8.301454743960909
trend,2006-03-18,8.30120731931138
trend,2006-03-19,8.300959894661851
trend,2006-03-20,8.300712470012321
trend,2006-03-21,8.300465045362794
trend,2006-03-22,8.300217620713264
trend,2006-03-23,8.299970196063734
trend,2006-03-24,8.299722771414205
trend,2006-03-25,8.299475346764678
trend,2006-03-26,8.299227922115149
trend,2006-03-27,8.29898049746562
trend,2006-03-28,8.298733072816091
trend,2006-03-29,8.298485648166562
trend,2006-03-30,8.298238223517032
trend,2006-03-31,8.297990798867504
trend,2006-04-01,8.297743374217974
trend,2006-04-02,8.297495949568447
trend,2006-04-03,8.297248524918917
trend,2006-04-04,8.297001100269389
trend,2006-04-05,8.29675367561986
trend,2006-04-06,8.29650625097033
trend,2006-04-07,8.296258826320802
trend,2006-04-08,8.296011401671272
trend,2006-04-09,8.295763977021743
trend,2006-04-10,8.295516552372217
trend,2006-04-11,8.295269127722687
trend,2006-04-12,8.295021703073157
trend,2006-04-13,8.29477427842363
trend,2006-04-14,8.2945268537741
trend,2006-04-15,8.29427942912457
trend,2006-04-16,8.29403200447504
trend,2006-04-17,8.293784579825513
trend,2006-04-18,8.293537155175985
trend,2006-04-19,8.293289730526455
trend,2006-04-20,8.293042305876927
trend,2006-04-21,8.292794881227397
trend,2006-04-22,8.292547456577868
trend,2006-04-23,8.29230003192834
trend,2006-04-24,8.29205260727881
trend,2006-04-25,8.29180518262928
trend,2006-04-26,8.291557757979753
trend,2006-04-27,8.291310333330225
trend,2006-04-28,8.291062908680695
trend,2006-04-29,8.290815484031166
trend,2006-04-30,8.290568059381638
trend,2006-05-01,8.290320634732108
trend,2006-05-02,8.290073210082578
trend,2006-05-03,8.289825785433052
trend,2006-05-04,8.289578360783523
trend,2006-05-05,8.289330936133993
trend,2006-05-06,8.289083511484463
trend,2006-05-07,8.288836086834936
trend,2006-05-08,8.288588662185406
trend,2006-05-09,8.288341237535876
trend,2006-05-10,8.288093812886348
trend,2006-05-11,8.28784638823682
trend,2006-05-12,8.28759896358729
trend,2006-05-13,8.287351538937763
trend,2006-05-14,8.287104114288233
trend,2006-05-15,8.286856689638704
trend,2006-05-16,8.286609264989176
trend,2006-05-17,8.286361840339646
trend,2006-05-18,8.286114415690117
trend,2006-05-19,8.285866991040589
trend,2006-05-20,8.28561956639106
trend,2006-05-21,8.285372141741531
trend,2006-05-22,8.285124717092001
trend,2006-05-23,8.284877292442474
trend,2006-05-24,8.284629867792944
trend,2006-05-25,8.284382443143414
trend,2006-05-26,8.284135018493886
trend,2006-05-27,8.283887593844359
trend,2006-05-28,8.283640169194829
trend,2006-05-29,8.2833927445453
trend,2006-05-30,8.283145319895771
trend,2006-05-31,8.282897895246242
trend,2006-06-01,8.282650470596712
trend,2006-06-02,8.282403045947184
trend,2006-06-03,8.282155621297655
trend,2006-06-04,8.281908196648127
trend,2006-06-05,8.281660771998599
trend,2006-06-06,8.28141334734907
trend,2006-06-07,8.28116592269954
trend,2006-06-08,8.280918498050012
trend,2006-06-09,8.280671073400482
trend,2006-06-10,8.280423648750952
trend,2006-06-11,8.280176224101423
trend,2006-06-12,8.279928799451897
trend,2006-06-13,8.279681374802367
trend,2006-06-14,8.279433950152837
trend,2006-06-15,8.27918652550331
trend,2006-06-16,8.27893910085378
trend,2006-06-17,8.27869167620425
trend,2006-06-18,8.278444251554722
trend,2006-06-19,8.278196826905193
trend,2006-06-20,8.277949402255665
trend,2006-06-21,8.277701977606135
trend,2006-06-22,8.277454552956607
trend,2006-06-23,8.277207128307078
trend,2006-06-24,8.276959703657548
trend,2006-06-25,8.27671227900802
trend,2006-06-26,8.27646485435849
trend,2006-06-27,8.276217429708963
trend,2006-06-28,8.275970013415703
trend,2006-06-29,8.275722597122446
trend,2006-06-30,8.275475180829188
trend,2006-07-01,8.275227764535929
trend,2006-07-02,8.27498034824267
trend,2006-07-03,8.274732931949412
trend,2006-07-04,8.274485515656153
trend,2006-07-05,8.274238099362895
trend,2006-07-06,8.273990683069638
trend,2006-07-07,8.273743266776378
trend,2006-07-08,8.273495850483119
trend,2006-07-09,8.273248434189862
trend,2006-07-10,8.273001017896602
trend,2006-07-11,8.272753601603345
trend,2006-07-12,8.272506185310087
trend,2006-07-13,8.272258769016828
trend,2006-07-14,8.272011352723569
trend,2006-07-15,8.271763936430311
trend,2006-07-16,8.271516520137052
trend,2006-07-17,8.271269103843794
trend,2006-07-18,8.271021687550537
trend,2006-07-19,8.270774271257277
trend,2006-07-20,8.270526854964018
trend,2006-07-21,8.27027943867076
trend,2006-07-22,8.270032022377501
trend,2006-07-23,8.269784606084244
trend,2006-07-24,8.269537189790986
trend,2006-07-25,8.269289773497727
trend,2006-07-26,8.269042357204468
trend,2006-07-27,8.26879494091121
trend,2006-07-28,8.26854752461795
trend,2006-07-29,8.268300108324693
trend,2006-07-30,8.268052692031436
trend,2006-07-31,8.267805275738176
trend,2006-08-01,8.267557859444917
trend,2006-08-02,8.26731044315166
trend,2006-08-03,8.2670630268584
trend,2006-08-04,8.266815610565143
