id,time,value
trend,2006-01-01,63.044886498910365
trend,2006-01-02,63.02663660635064
trend,2006-01-03,63.008386713790905
trend,2006-01-04,62.990136821231175
trend,2006-01-05,62.971886928671445
trend,2006-01-06,62.95363703611171
trend,2006-01-07,62.93538714355198
trend,2006-01-08,62.917137250992255
trend,2006-01-09,62.89888735843252
trend,2006-01-10,62.88063746587279
trend,2006-01-11,62.86238757331305
trend,2006-01-12,62.84413768075332
trend,2006-01-13,62.82588778819359
trend,2006-01-14,62.80763789563385
trend,2006-01-15,62.78938800307413
trend,2006-01-16,62.7711381105144
trend,2006-01-17,62.75288821795466
trend,2006-01-18,62.73463832539493
trend,2006-01-19,62.71638843283521
trend,2006-01-20,62.698138540275465
trend,2006-01-21,62.67988864771574
trend,2006-01-22,62.66163875515601
trend,2006-01-23,62.643388862596275
trend,2006-01-24,62.625138970036545
trend,2006-01-25,62.60688907747681
trend,2006-01-26,62.58863918491708
trend,2006-01-27,62.570389292357355
trend,2006-01-28,62.55213939979762
trend,2006-01-29,62.53388950723789
trend,2006-01-30,62.51563961467816
trend,2006-01-31,62.49738972211842
trend,2006-02-01,62.47913982955869
trend,2006-02-02,62.46088993699897
trend,2006-02-03,62.44264004443923
trend,2006-02-04,62.4243901518795
trend,2006-02-05,62.40614025931977
trend,2006-02-06,62.38789036676003
trend,2006-02-07,62.3696404742003
trend,2006-02-08,62.351390581640565
trend,2006-02-09,62.33314068908084
trend,2006-02-10,62.31489079652111
trend,2006-02-11,62.296640903961375
trend,2006-02-12,62.278391011401645
trend,2006-02-13,62.260141118841915
trend,2006-02-14,62.24189122628218
trend,2006-02-15,62.223641333722455
trend,2006-02-16,62.205391441162725
trend,2006-02-17,62.18714154860299
trend,2006-02-18,62.16889165604326
trend,2006-02-19,62.15064176348353
trend,2006-02-20,62.13239187092379
trend,2006-02-21,62.11414197836407
trend,2006-02-22,62.09589208580433
trend,2006-02-23,62.0776421932446
trend,2006-02-24,62.05939230068487
trend,2006-02-25,62.04114240812513
trend,2006-02-26,62.0228925155654
trend,2006-02-27,62.00464262300568
trend,2006-02-28,61.98639273044594
trend,2006-03-01,61.96814283788621
trend,2006-03-02,61.94989294532648
trend,2006-03-03,61.931643052766745
trend,2006-03-04,61.913393160207015
trend,2006-03-05,61.89514326764729
trend,2006-03-06,61.876893375087555
trend,2006-03-07,61.858643482527825
trend,2006-03-08,61.840393589968095
trend,2006-03-09,61.82214369740836
trend,2006-03-10,61.80389380484863
trend,2006-03-11,61.78564391228889
trend,2006-03-12,61.76739401972917
trend,2006-03-13,61.74914412716944
trend,2006-03-14,61.7308942346097
trend,2006-03-15,61.71264434204997
trend,2006-03-16,61.69439444949024
trend,2006-03-17,61.6761445569305
trend,2006-03-18,61.65789466437078
trend,2006-03-19,61.63964477181105
trend,2006-03-20,61.62139487925131
trend,2006-03-21,61.60314498669158
trend,2006-03-22,61.58489509413185
trend,2006-03-23,61.566645201572115
trend,2006-03-24,61.54839530901239
trend,2006-03-25,61.530145416452655
trend,2006-03-26,61.511895523892925
trend,2006-03-27,61.493645631333195
trend,2006-03-28,61.47539573877346
trend,2006-03-29,61.45714584621373
trend,2006-03-30,61.438895953654004
trend,2006-03-31,61.42064606109427
trend,2006-04-01,61.40239616853454
trend,2006-04-02,61.38414627597481
trend,2006-04-03,61.36589638341507
trend,2006-04-04,61.34764649085534
trend,2006-04-05,61.32939659829562
