time,value,n
2025-03-28,72.47368421052632,1
2025-03-29,72.625,1
2025-03-30,73.08333333333333,1
2025-03-31,68.875,1
2025-04-01,67.95833333333333,1
2025-04-02,70.04166666666667,1
2025-04-03,69,1
2025-04-04,51,1
